 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.10349E+02      -0.33659E-05      -0.16740E+00       0.24216E+01       0.67910E+00      -0.25074E+01
      0      1       0.91545E+01       0.21057E-05       0.46550E+00       0.26858E+01       0.28138E+00       0.43370E+01
      0      1       0.11476E+02      -0.37181E-05       0.48148E+00       0.77592E+00      -0.90351E-01       0.16863E+00
      0      1       0.21682E+01      -0.34847E-06      -0.32497E-01      -0.31860E+01       0.21385E+00      -0.34340E+01
      0      1      -0.75615E+01      -0.23282E-05      -0.82857E+00       0.33989E+01      -0.25074E+00       0.12928E+01
      0      1       0.38778E+01      -0.54620E-05       0.54989E-01       0.13651E+01       0.39661E-01       0.37058E+01
      0      1      -0.68314E+01      -0.37911E-05       0.50938E+00      -0.41951E+01      -0.39663E+00       0.45186E+01
      0      1      -0.22964E+01      -0.51678E-05       0.23077E+00      -0.34330E+01       0.34977E+00       0.17973E+01
      0      1       0.66710E+01       0.19448E-05       0.21660E+00       0.45889E+01       0.17228E-01      -0.41345E+01
      0      1       0.11881E+02      -0.34673E-05       0.71107E-01       0.12732E+01       0.31716E+00      -0.40889E+00
      0      1      -0.22039E+01       0.32570E-05       0.60394E+00      -0.16285E+01      -0.17373E+00       0.53389E+01
      0      1       0.50472E+01       0.26991E-05      -0.48687E+00       0.30959E+01      -0.60827E+00       0.65463E+01
      0      1       0.39824E+01       0.20224E-05       0.32489E+00       0.32679E+01      -0.84013E+00       0.17522E+01
      0      1       0.26741E+01      -0.41018E-05      -0.25605E+00      -0.87402E+01       0.18165E+00       0.23587E+01
      0      1      -0.64416E+01      -0.43513E-05       0.35703E+00      -0.11985E+01      -0.27524E+00       0.26384E+01
      0      1      -0.55574E+01       0.15711E-05       0.19807E+00       0.12023E+01      -0.16325E+00       0.27199E+00
      0      1       0.93142E+01       0.18393E-05       0.29488E+00       0.27451E+01      -0.25957E+00       0.61799E+00
      0      1      -0.16266E+01       0.16471E-05      -0.13419E+00       0.22488E+01      -0.32467E+00      -0.10370E+01
      0      1      -0.53171E+00      -0.47242E-06      -0.30249E-01      -0.32668E+00      -0.29490E+00       0.91545E+00
      0      1       0.99923E+01       0.33643E-05       0.31933E+00       0.21963E+01      -0.46542E-01      -0.24048E+01
      0      1       0.43119E+01       0.36827E-05      -0.25926E+00       0.15683E+01       0.31129E+00       0.23809E+01
      0      1       0.57732E+01       0.38518E-05       0.11236E+00      -0.59002E+00       0.14338E+00      -0.31117E+01
      0      1      -0.56691E+01       0.39305E-05       0.86393E-01       0.35623E+01      -0.30035E-01       0.27566E+01
      0      1       0.80676E+01      -0.12283E-05       0.30630E+00       0.43497E+01      -0.49722E+00       0.65706E+01
      0      1       0.75376E+01      -0.34606E-05       0.40672E+00       0.28245E+01       0.14007E+00       0.12897E+00
      0      1      -0.50006E+01       0.96998E-06      -0.66557E-02       0.41349E+00       0.54939E-01       0.19758E+01
      0      1       0.22909E+01      -0.38142E-05       0.32029E+00      -0.12576E+01       0.64513E+00       0.25775E+01
      0      1      -0.69619E+01      -0.23030E-05       0.19261E+00      -0.16830E+01      -0.13939E+00       0.21724E+01
      0      1       0.13055E+01      -0.11252E-05      -0.32266E+00      -0.31068E+01       0.17484E-01      -0.17475E+01
      0      1       0.89002E+01      -0.38803E-05      -0.10846E+00      -0.24152E+01      -0.52930E+00       0.47423E+01
      0      1      -0.11707E+02       0.29064E-05      -0.15048E+00      -0.33024E+01       0.47419E+00      -0.84935E+01
      0      1       0.78478E+01      -0.18559E-05      -0.48545E+00      -0.17519E+01       0.32366E+00       0.17904E+01
      0      1       0.12248E+02       0.13195E-05      -0.98293E+00       0.82654E+01      -0.65126E+00       0.15628E+01
      0      1       0.84976E+01       0.38914E-05      -0.10531E+01       0.11602E+02       0.10688E+00       0.15411E+00
      0      1       0.98464E+01      -0.15054E-05      -0.79603E+00       0.21947E+01       0.13118E+00      -0.13621E+01
      0      1       0.94162E+01       0.38247E-05       0.35734E+00       0.24993E+01      -0.10058E+01       0.74408E+01
      0      1      -0.11135E+02      -0.14876E-05      -0.15443E+00       0.30942E+01       0.30166E+00      -0.61603E+00
      0      1      -0.95435E+01       0.16285E-05      -0.55135E-02       0.30179E+01      -0.72609E-01      -0.10581E+01
      0      1       0.56619E+01      -0.52895E-05      -0.66138E-01       0.28131E+01      -0.13054E+00      -0.15618E+01
      0      1       0.45553E+01      -0.15454E-05      -0.29404E+00      -0.13079E+00       0.22621E+00      -0.21086E+01
      0      1      -0.12003E+02       0.35653E-05       0.34433E+00       0.18830E+01      -0.74283E-01      -0.12443E+01
      0      1       0.11907E+02       0.13805E-05      -0.49792E-01      -0.20564E+01       0.21149E+00      -0.53102E+01
      0      1      -0.55239E+01       0.11285E-05      -0.26256E+00      -0.39229E+01       0.48018E+00      -0.68117E+01
      0      1       0.12155E+01       0.45656E-05       0.43553E+00      -0.32321E+01       0.57474E+00       0.34511E-01
      0      1       0.10712E+02       0.75522E-06      -0.41041E-01       0.15653E+01      -0.69551E+00      -0.17195E+01
      0      1      -0.86052E+01       0.54401E-05      -0.49111E+00      -0.17275E+01       0.45445E+00      -0.57428E+01
      0      1      -0.33659E+01      -0.43403E-05       0.26959E-01      -0.27635E+01       0.34796E+00       0.59813E+01
      0      1      -0.14628E+01      -0.58669E-06       0.33402E+00      -0.13899E+01       0.64984E+00       0.33578E+01
      0      1      -0.48891E+01       0.23005E-05      -0.77470E+00       0.22402E+01      -0.28782E+00       0.44822E+00
      0      1       0.10917E+02       0.49642E-05      -0.33266E+00      -0.48712E+01       0.23187E+00       0.14279E+01
      0      1       0.61502E+01       0.42221E-05      -0.38931E+00      -0.22742E+01      -0.54033E-01       0.14515E+01
      0      1      -0.56099E+01      -0.11428E-05       0.62246E+00       0.61971E+00       0.54261E+00      -0.10070E+01
      0      1       0.11227E+02       0.54338E-05      -0.92561E+00       0.57917E+01       0.26969E+00       0.28451E+01
      0      1      -0.12070E+02       0.22333E-05       0.50920E+00      -0.32170E+01       0.12707E-01      -0.27721E+01
      0      1      -0.33753E+01      -0.97330E-06       0.10579E+00      -0.52771E+01      -0.59322E-01      -0.87549E+00
      0      1       0.81161E+01      -0.17146E-05       0.94195E-01       0.11090E+01       0.16159E+00      -0.48960E+01
      0      1       0.76770E+01       0.45125E-05       0.45019E-01       0.37382E+01       0.73162E+00       0.72351E+00
      0      1       0.11457E+02       0.10384E-05       0.36733E+00      -0.24776E+01      -0.39629E+00      -0.31453E+01
      0      1      -0.11373E+02      -0.32094E-05       0.44299E+00      -0.52563E+00       0.39328E-01       0.16372E+01
      0      1       0.21223E+01       0.12060E-05      -0.53209E+00       0.69095E+00       0.18164E+00       0.20624E+01
      0      1       0.52458E+01      -0.70253E-06       0.43907E+00       0.35880E+00       0.27169E+00      -0.25562E+01
      0      1       0.81000E+01       0.45912E-05       0.26800E+00       0.40487E+00      -0.43295E+00       0.36451E+01
      0      1      -0.12173E+02      -0.60950E-06      -0.40655E-01      -0.82652E+01      -0.48215E+00       0.36253E+01
      0      1       0.12236E+01      -0.51405E-05       0.16156E-01       0.30364E+01      -0.51447E-01       0.35890E+00
      0      1       0.45508E+01       0.73199E-06      -0.88921E+00       0.68276E+01      -0.50068E-01       0.41620E+00
      0      1       0.11583E+02      -0.98682E-06       0.37793E+00       0.28510E+01       0.53971E+00       0.85561E+00
      0      1      -0.60756E+01       0.40546E-05      -0.26008E+00      -0.75506E+00      -0.23309E+00       0.18737E+01
      0      1       0.16083E+00       0.35048E-05      -0.35228E-01      -0.88801E+00      -0.53846E-01      -0.12093E+01
      0      1       0.72038E+01      -0.30897E-05       0.20477E-01      -0.15975E+01       0.64108E+00       0.68544E+00
      0      1       0.51333E+01       0.16552E-05       0.28692E+00      -0.32746E+01      -0.67426E-02       0.97547E-01
      0      1      -0.84867E+01       0.34803E-05       0.28086E+00       0.15053E+01      -0.16710E+00       0.29835E+00
      0      1       0.19756E+00       0.46241E-06      -0.89170E+00       0.54837E+01      -0.24316E+00       0.14611E+01
      0      1      -0.54209E+01      -0.14796E-05       0.72108E-01      -0.59392E+01       0.13330E+00       0.25596E+01
      0      1      -0.10017E+02      -0.43065E-05       0.17923E+00       0.52829E+01       0.37721E+00      -0.45078E+01
      0      1      -0.60230E+01      -0.28035E-05       0.43082E-01       0.89915E+00      -0.14758E-02      -0.19778E+01
      0      1      -0.48257E+01      -0.37211E-05      -0.15399E+00       0.39961E+00      -0.42240E+00       0.28680E+01
      0      1      -0.75358E+01      -0.12271E-06       0.33457E+00       0.60693E+01      -0.24538E+00       0.51182E+01
      0      1      -0.91607E+01      -0.45392E-05      -0.83486E-01       0.31993E+01       0.76290E+00      -0.59229E+01
      0      1      -0.74085E+01       0.34476E-05       0.68472E+00      -0.75368E+00       0.11570E+00      -0.28944E+00
      0      1      -0.64192E+01      -0.42444E-06      -0.89456E+00       0.40278E+01       0.31295E+00      -0.36017E+01
      0      1      -0.48292E+01       0.14986E-05      -0.15427E+00       0.28702E+01      -0.17256E+00       0.10506E+01
      0      1      -0.95421E+01      -0.30446E-05      -0.77715E+00       0.60750E+01       0.22437E+00       0.14805E+01
      0      1       0.46550E+01      -0.35610E-05       0.85752E-01       0.66211E+00       0.30339E+00       0.36913E+01
      0      1       0.74503E+01      -0.27040E-05       0.27301E-01       0.83437E+00       0.52676E+00      -0.95960E+00
      0      1      -0.16004E+01      -0.45377E-05       0.58113E-01       0.11871E-01       0.65397E-02       0.49881E+01
      0      1       0.75954E+01       0.21420E-05       0.57322E+00      -0.13805E+01      -0.21336E+00      -0.42018E+01
      0      1       0.60324E+00       0.35091E-05      -0.35115E+00       0.12551E+01       0.34304E-01      -0.33235E+00
      0      1      -0.11755E+02       0.27460E-06      -0.31595E+00      -0.52572E+01      -0.60009E-02       0.12696E+01
      0      1      -0.96001E+01       0.16732E-05       0.45777E+00       0.20256E+01       0.58635E+00       0.16738E+01
      0      1       0.74951E+01       0.44284E-06      -0.98238E-01      -0.77882E+00       0.24484E+00       0.28530E+01
      0      1      -0.10185E+02      -0.44432E-05       0.29359E+00      -0.33583E+01      -0.59262E-01       0.10618E+01
      0      1       0.27582E+01      -0.59384E-06       0.41660E+00       0.13748E+01      -0.41440E+00       0.60421E+00
      0      1       0.53865E+01       0.14080E-06      -0.42329E-01      -0.10356E+02      -0.16831E+00      -0.16089E+01
      0      1       0.87202E+01       0.47830E-05       0.11126E+00      -0.13546E+00       0.67162E+00      -0.10496E+01
      0      1      -0.11662E+02       0.25287E-05      -0.51907E+00      -0.55302E+00       0.55222E+00      -0.70149E+01
      0      1      -0.10148E+02      -0.74138E-06       0.24231E+00       0.15310E+01       0.61608E+00       0.51829E+00
      0      1      -0.88339E+01       0.34817E-05      -0.37375E+00       0.58274E+01      -0.22709E-03      -0.29575E+01
      0      1       0.18942E+01       0.36304E-05       0.22071E+00       0.38905E+01       0.40649E+00       0.21791E+01
      0      1      -0.67914E+01       0.16348E-05      -0.33211E+00      -0.27345E+01       0.30937E+00       0.47184E+01
      0      1      -0.12285E+02       0.15530E-05      -0.55503E+00       0.29182E+01       0.11372E+00      -0.72646E+00
      0      1      -0.10481E+02      -0.25213E-05       0.13746E+00       0.13680E+01       0.60883E+00      -0.30754E+01
      0      1       0.96548E+01       0.34358E-05      -0.98609E-01       0.40035E+00      -0.43080E+00      -0.43933E+01
      0      1      -0.66058E+01      -0.42249E-05       0.41820E+00       0.13311E+01      -0.15381E+00       0.15936E+00
      0      1       0.82346E+01      -0.15629E-05      -0.36615E-01      -0.20228E+01      -0.73663E+00       0.48791E+01
      0      1       0.86005E+01       0.67864E-06      -0.78423E-02      -0.10428E+02      -0.29755E+00      -0.39721E+01
      0      1      -0.16546E+01      -0.55116E-05       0.37855E+00      -0.31104E+01       0.51807E+00      -0.73437E+01
      0      1       0.57242E+01      -0.46529E-05       0.64506E+00      -0.58450E+01      -0.56839E+00       0.36953E+01
      0      1       0.71066E+01       0.17020E-05      -0.25309E+00      -0.21603E+01      -0.21277E+00       0.60841E+00
      0      1      -0.30282E+01       0.29149E-05      -0.37737E+00       0.57088E+00      -0.43936E+00       0.26572E+00
      0      1      -0.83228E+01       0.28622E-05      -0.72757E+00       0.34736E+01       0.17041E+00      -0.63407E+01
      0      1      -0.33413E+01       0.37117E-06       0.29362E-01      -0.40839E+01       0.66965E+00      -0.74900E+01
      0      1      -0.37410E+01      -0.29735E-05       0.63272E+00       0.15606E+01      -0.22747E+00      -0.40388E+01
      0      1       0.72917E+01      -0.30713E-05       0.33421E+00       0.34451E+01      -0.11784E+00      -0.13421E+01
      0      1      -0.37720E+00      -0.49966E-05       0.30836E+00      -0.28864E+01      -0.19569E+00       0.14776E+01
